Feature ID	Taxon	Consensus
0ff329551a5b3310e43945c669fbfaaa	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.833
0ffd1e64b33113f0d7615b195aa6b2b0	Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X	0.625
102bfb157e4f0cd3516a5062f8d52e1f	Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea	0.714
102dbf099701be8ddb3ba9d6bf3289f5	Eukaryota;TSAR;Stramenopiles;Gyrista	0.6
10356a657a903182ef5727631dcdf91b	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Aplanochytrium;Aplanochytrium_sp.;	0.714
104296301f855ff4d489beb658c41121	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporales	1.0
104c11d966f68bb06842332ea32aceb0	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.714
10538b416a83664e0747561390789164	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas	0.556
107177d3b3e8564b6b6a44c9af8cfb1e	Eukaryota:chro;TSAR:chro;Rhizaria:chro;Cercozoa:chro;Filosa-Imbricatea:chro;Euglyphida:chro;Paulinellidae:chro;Paulinella:chro;Paulinella_chromatophora:chro;	0.6
10773430a30d7ff01fc45ea24209cb34	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
108534beef938c1951dc52fea9b4df94	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Chrysotilaceae;Chrysotila	0.556
10863060ae2acbe8046b3d8f613f9bc1	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
110eb742643b83f8786d7828e6a36323	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota	0.571
11345239a7c41ba0048aec884a77e479	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida	0.625
11591cc135ebe8d9e7ce0b4d33195450	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chromulinales;Chromulinaceae	0.571
116096e9db2d0eec314a859e98fe63a6	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Oblongichytridiaceae;Oblongichytrium;Oblongichytrium_sp.;	0.625
1175fd33610f4f0d307af3a7b33fd192	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema	0.625
1181a4be0ea1699474281bd012371dfb	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Trichotokaridae;Trichotokara	0.6
119d2df8f3fa95619110485f4b462c99	Eukaryota;Obazoa;Opisthokonta	0.875
11a0df0ed7c3bb21a3f847fe7a4bd589	Eukaryota;Obazoa;Opisthokonta	0.75
11d020fddd14925bdf4998a371252860	Eukaryota	1.0
11e3ec6579439fd2ac5eb88b5291a9e1	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina	0.714
11f0e4781b83cf069518304d1e6e1f9d	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_B2_sp.;	0.571
1200863881d0206e8c12a41247fa188a	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12A;MAST-12A_sp.;	0.625
12023f593a9f339204c6ab1f98796b97	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Echinamoebida;Echinamoebida_X;Echinamoebidae;Echinamoeba;Echinamoeba_sp.;	0.625
1205c5b778be54d9e315db1a3734860f	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_clade_B5;	0.625
12287d8b2e402ef5b364e6590b187efd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
122caeed1478809c4896cbd93532ed6e	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
124a86cf5be383d01c48bc1fdec5d245	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae	0.556
125b5b922c124815588f1c471ed8587b	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.571
12666b5a347bbf4c913e68d2ff1bf445	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Oligohymenophorea_X;Oligohymenophorea_XX	0.6
1291c91878bb04f594d97d645bc3643c	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
12a2bb92451f5d68c38e2894b20ce00f	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota	0.7
12b622a8715b8d45156a9768acc56015	Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX	0.556
13072554260c682453bafab8b0cf83b6	Eukaryota;TSAR	0.714
1336b9db258c7311374d9a321ac6ad8b	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
133739e7f637b23baece14ccf7b3d317	Eukaryota	1.0
133bd3e7569655a284d79ff6287acde6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;	0.571
133cb4aff21fa8370799ff93a692e6a9	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	0.556
136353f103d6af7e6e9dcfa8a55fe3b1	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Euglenophyceae;Euglenaceae	0.6
13954245795f43d0a0fc50fd62fe7347	Eukaryota	1.0
13963c00c78b2c75d094f2debd9e2a48	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida	0.556
13cb6fd9921c45f084eb608df03db935	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	1.0
13cfdfd62d3283582937586888d41fc0	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
13db97abe6fd1073eb3b773739614a87	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.6
141606ee8e97e529c8d25e86f5821854	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella_choctawhatcheeana;	0.571
141a84a7cff4052736ded14ad7e8e5a3	Eukaryota;Obazoa;Opisthokonta	0.667
141b3f31597240e10ef0dc52e6cfc5e6	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida	0.556
14293f62267cf71fc46edc51297c0bc0	Eukaryota;Obazoa;Opisthokonta	0.556
14406b48006f6fa3f6a45a09f501a649	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.714
144b58397f71d11c8d4c277be980d4c9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae	0.625
14652dde1abb72b500228543d65bc801	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Cryptomonadales_XX;Cryptomonadales_XX_sp.;	0.8
1466eba31bac5ee6f772c6a5fa317ed3	Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_I;Neovahlkampfiidae;Neovahlkampfia;Neovahlkampfia_nana;	0.8
146eea590ff24de42b4ee9f6d59e587c	Eukaryota	1.0
1475c5f49de623da5b73bfb5e983bd90	Eukaryota;Obazoa;Opisthokonta	0.667
1476e8887d8ae5e13f53c2e8b2c34a7c	Eukaryota;TSAR	0.625
1486c341f7366ed6b26a9d292b7ef7ad	Eukaryota	1.0
14916e560731f6360d2d7b40a04c2aad	Eukaryota;Obazoa;Opisthokonta;Fungi	0.6
14918e02eeaf162f9372ddbf51d23977	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
14ae8fabcf8c664bc9e4bfbf90d4fb0d	Eukaryota;Obazoa;Opisthokonta	0.556
14c0cb4857c298f09f86d0dea675c2d1	Eukaryota;Obazoa;Opisthokonta;Fungi	0.75
14edf9ea1aec6b4281fbd89aa9579cdc	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Vannellida;Vannellidae;Vannella	0.571
14ee388838d9587a23548b1006c80c2a	Eukaryota;TSAR;Rhizaria;Cercozoa	0.625
14fb409335a2c34695e2141632a2d5cb	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Oligohymenophorea_X;Oligohymenophorea_XX	0.6
14fb6fad5a6731864fe5f0333b403357	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa	0.625
150586a2ac21119927a3424f7e12ccc8	Eukaryota	1.0
150aafe19e68a05f04e271973945cc4e	Eukaryota	1.0
151174314904be9dacf9af97161f4d6d	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales	0.625
15242ab0f39eec6d78dff87e104a87eb	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia	1.0
152de2765861632e39f85c1c6e8bdfb8	Eukaryota	1.0
153fe442c434bb7caf434e934e88e4fb	Eukaryota;TSAR	0.75
154053b8f075aed9189ba350d2a59d78	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida	0.556
154ade656352d95c1c371e83fd380663	Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea;Prorodontida;Urotrichidae;Urotricha;Urotricha_sp.;	1.0
15572b9c90c2a42cfca2836c8b28f4d5	Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae	0.625
1566b8dae88cb528031993889fec151e	Eukaryota	1.0
15733899ac14461134860c75eac3636f	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae	0.556
15834f356b514826990132a24707771e	Eukaryota	1.0
159718904d80b940bcf37c45867a217d	Eukaryota;Obazoa;Opisthokonta;Fungi	0.75
15a65cb87c9e7f9016d98e0b523eacbd	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes	0.571
15c989cf50de6e0c0c3d77a8780f2c70	Eukaryota;TSAR;Stramenopiles;Gyrista;MOCH-5;MOCH-5_X;MOCH-5_XX;MOCH-5_XXX;MOCH-5_XXX_sp.;	0.571
15ca21fbd4bec0ad1d91a858eb00756e	Eukaryota;Obazoa;Opisthokonta	1.0
15cd3e2d33bc6fad33f2bfda1f4ad16f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.714
15f1c1af53fbae3ec6630d240a50e9b6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Euduboscquella	0.625
15f9f437e5640608b3496e321df514ae	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporales;Pythium	0.571
162b0aabda6e4d82c8b04a361ffda57a	Eukaryota	1.0
1634bfccb18ee6074c423e3f6af2ade3	Eukaryota;TSAR;Alveolata	0.75
165c2629220a823da35df53f6426052e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
167a76a9af8ac88eaa7aed2b2f4d5e21	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.7
168d84588bafcc14477d7761de9f9487	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	0.714
1697b80eb9fa712da899eac0c2ba5508	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X;Picochlorum;Picochlorum_sp.;	0.571
1699511856ccbb0c34bb6ead51fe25ac	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X	0.714
169999fe9ccf2836c726871c408ebdb9	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema	0.625
169a119ddc1c68b385caa6abfd2961f8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
169b0cf5236164c419fb79b2fffafa82	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
16adf8fca7bb1353a1fbc6b0890128a3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.833
16cac21a875377b7454ef562d6273dbb	Eukaryota;TSAR;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Condylostomatidae;Condylostoma	0.625
16e18b9e05b368c870ca0df62d84b0a4	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.8
1713aca6dfc2fdbcd106854a1d16b40f	Eukaryota;Obazoa;Opisthokonta	0.8
1720591db6f0612ede860660661573d3	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.571
172e284742d14ecdc958c120620abe7f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.625
1731497799d4de10199ea3c109c6ef72	Eukaryota	1.0
1736c6d71a007ce9d1c7c0d2de77e7db	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas	0.556
174fa4e0d21c86a5adcecdd972b4710d	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Amphifilaceae	0.714
1759865b75b12cc7a6184f866f46ec7a	Eukaryota;Obazoa;Opisthokonta	0.9
175b02008c7f89dfeb74cca16f1561f9	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-7;MAST-7E;MAST-7E_sp.;	0.8
1763c700dcc03942eae1f13f7b7f9afd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.571
17642f5ee701ece4f2363f29f38505fe	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	0.625
176a7eb6ffa557b56f2c5bbbd5743166	Eukaryota	1.0
178897620c1aa2149892aa4ed3145b01	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Lynnellidae;Lynnella	0.571
17961959f4b957a34359cb478b93b91c	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Ephedra	0.714
17c4cb4aa1ec5fb3753786f926fb28ec	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Trichotokaridae;Trichotokara	0.8
17c9f848180a015af68d151becb41ad3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
17f2424534552df8c8eb6d9be86e5958	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-7;Stramenopiles_X-Group-7_X;Stramenopiles_X-Group-7_XX;Stramenopiles_X-Group-7_XXX;Stramenopiles_X-Group-7_XXX_sp.;	0.571
17fa15c97b25b604b3b82a75ca77a270	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
1811eb1909bf46151ab5b0fc3dff9921	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina	0.556
18283550b5042bae5e0882a943259ed1	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista	0.571
1839a4feec895c6d9ff28cd351c54de8	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.8
186336f96989a36e967bcf82f1101241	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	0.625
1896dae0076efb2bfe000b9915c84aaf	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Echinamoebida;Echinamoebida_X;Echinamoebidae;Echinamoeba;Echinamoeba_sp.;	0.8
18984eaebc3f84db1e22f53bf3576718	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
18bc8e06ff0b9a006a9dfa54c307c7df	Eukaryota;TSAR;Stramenopiles	0.625
18c0ccab04dfc5546958c0155fb553c8	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Scyphozoa	0.556
18c182d5fff45d107d6970851d85e9f0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
18ea96a571d567b95ecdc0865f3f450b	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
18eb5a629f3684ba599935493d0a5852	Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma;Prasinoderma_coloniale;	0.625
193be69019b0b04c592f7ccd19fa2baa	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.714
195433f106e4d85b25127c124a05a1fe	Unassigned	1.0
197a7dd967f67b41022d44b7fa41ff3a	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	0.714
19835225bf637fb23ae144da48a3888b	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria	0.6
19902794f95135c3a4de49c158204423	Eukaryota;Obazoa;Opisthokonta	1.0
19921651cdfa23d001c56f4879bb9d54	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida	0.556
1996df17b463fce8793faa603190887e	Eukaryota;TSAR;Alveolata	0.625
19cab1febc3ede65e657c3d01f5ec098	Eukaryota;Obazoa;Opisthokonta	1.0
19cd7640eba6e09c8374c22075116e59	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
19e8fb48eaac5bad826da281e6623b2a	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1C;MAST-1C_sp.;	0.625
1a0ee218d3f945e39a457939140dac97	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.8
1a16a27fc62105b8870c9a328520b053	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_sp.;	0.6
1a41517d6f7f015abc9752f8caa9505f	Eukaryota;Obazoa;Opisthokonta	1.0
1a5bb57a01ab803272cd798be6e6a9da	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae	0.571
1a629beb4585d163a7f1730438349943	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
1a6aefabf3a581eb5bddf3a6927a9720	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.6
1a712a7b8670c041337b62bf2ca98369	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas	0.625
1a76ed29ab5eb0cb7e3c9bb5c62f0c76	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
1a77938b172b9ddef1c1865ed44e6adf	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
1a871870aa52823909c9800c3cedadd0	Eukaryota	1.0
1a88048a153232d90c3bfcef734f233c	Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX	0.556
1a8f3604c9e673fe4417e9c42290c00f	Unassigned	1.0
1acfa18bcbf55d5dd760ac901234841b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.714
1aef2fcc605bb6b019bb2b7b1faf3f40	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida	0.833
1b10e9de50d7cf4dd7f77a48a9fbd051	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
1b13e125454669ac7f22760665bcbdc0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
1b57a7d54611ae393105f664a6c8ddfb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.556
1b6ef825ce3b70e14b045e536c21df4d	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia_X;Hypotrichia_XX;Hypotrichia_XX_sp.;	0.625
1b7d0de34de9b251331129adb97f99bc	Eukaryota;TSAR;Alveolata	0.714
1b7d3e2df64293718eb1409fe7d46380	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X;Oxytrichidae_X_sp.;	0.714
1b7de4fb49f58bae2d1d8bc411d4c9d6	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X	0.556
1b80933d8358e1897a87bfef41517ab4	Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Hemiselmidaceae:nucl;Chroomonas:nucl	0.571
1b839fd03ce668d7db4c3869cd0ef2b8	Eukaryota;Obazoa;Opisthokonta	0.7
1bb0141193b463eb3757a492188395e9	Eukaryota;TSAR;Rhizaria;Cercozoa	0.556
1bea06800d0ed60c286149928960bcb4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium	0.625
1bf50c00d6b7955ab72aa46882cdad82	Eukaryota	1.0
1bf8596c104d2440f559605997d8f0a6	Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Trematoda;Digenea	0.556
1c25e240a40693dea3e23dce0f3185e3	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.625
1c3fa7e8020c3a3d6de69067972a883c	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2I;Chrysophyceae_Clade-EC2I_X;Chrysophyceae_Clade-EC2I_XX;Chrysophyceae_Clade-EC2I_XX_sp.;	0.714
1c65c723f71001bbf126c286c1faf6c9	Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes	0.625
1c7ca204a9c1ee9302485c11960fc3af	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales_X;Nephroselmis	0.714
1c9e1aa3e9b520a233a1ac26a548091c	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	0.625
1ca959fc85eb8d1e9319b780e7f9cbd5	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis	0.714
1ccfbf904df2d962b2abb405d31753bd	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis	0.714
1cdc633376d34a8daca00e6acd9510da	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
1cec641cd6dcd846c1941c7fbc6abb3b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.625
1d06b01e54f961f0878a5bc15c99e692	Eukaryota;TSAR	0.75
1d110c60fa404319d918b9c9be0aa5b2	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Petalomonas;Petalomonas_sphagnophila;	0.6
1d13117168ccbe830a7fedb88445b4a0	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
1d159995d43b05f6a76e714148f29d54	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.6
1d192ca23cf62ff2ccf08c23033e871a	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
1d29456f2eb8c9f0f02a3f910911c2c3	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria;Alteromonadales;Alteromonadaceae	0.6
1d36c29592594c94bdb13fbf248a03f5	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
1d3a8d26069b8342b4d5fcc8f8431e10	Eukaryota	1.0
1d4a92a9275f67b74c23a93f1edc8c37	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
1d5ebe9fd6a93cb40288ee642e3f422a	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
1d629cbf37e7b7c89a2c88d96fefde5f	Eukaryota;Obazoa;Opisthokonta	1.0
1da77f40eec9779be1dfc5cd2a0c9f97	Eukaryota;TSAR	0.75
1db21eea827b138971010cf54de4ea1a	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
1de63a6925d6f92bebb46b8631f873bb	Eukaryota	1.0
1de7562fc02f646a3c213771a83b97cc	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Ascogregarina;Ascogregarina_taiwanensis;	0.6
1e2090b909f713c8f0d3060698660b33	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	0.556
1e2bfbbabbeacfc9b1fda47a134de2b4	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;	0.625
1e4d65f3e29e765627a1d68a23c7ec31	Eukaryota;TSAR;Stramenopiles	0.556
1e55119c78d3a002c60a3e12de2b47fc	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.625
1e72a8e8a747814b7b04a4354bb52ec7	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3A;MAST-3A_sp.;	0.714
1ef9bdd33a88543699ae1fb41183f32e	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globorotaliidae;Globorotaloides;Globorotaloides_hexagonus;	1.0
1f285870b9d80b6eb08ae7ef4993d659	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
1f2c4ea62fa9a380194f8d80dabefb8c	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea	0.6
1f36df1dc57b151fb93e08c4a9fb6c38	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
1f4d32d015d83d1b04bbf0544d26f815	Eukaryota	1.0
1f57545de7b357b02ea0b5121dd7b1c3	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
1f7b5448ed489b0c74c35b47ee2afe64	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.625
